t,T
60080,300.183
60090,300.183
60100,300.182
60110,300.182
60120,300.182
60130,300.181
60140,300.181
60150,300.18
60160,300.18
60170,300.18
60180,300.179
60190,300.179
60200,300.178
60210,300.178
60220,300.178
60230,300.177
60240,300.177
60250,300.176
60260,300.176
60270,300.176
60280,300.175
60290,300.175
60300,300.174
60310,300.174
60320,300.174
60330,300.173
60340,300.173
60350,300.173
60360,300.172
60370,300.172
60380,300.171
60390,300.171
60400,300.171
60410,300.17
60420,300.17
60430,300.169
60440,300.169
60450,300.169
60460,300.168
60470,300.168
60480,300.168
60490,300.167
60500,300.167
60510,300.166
60520,300.166
60530,300.166
60540,300.165
60550,300.165
60560,300.165
60570,300.164
60580,300.164
60590,300.163
60600,300.163
60610,300.163
60620,300.162
60630,300.162
60640,300.162
60650,300.161
60660,300.161
60670,300.161
60680,300.16
60690,300.16
60700,300.159
60710,300.159
60720,300.159
60730,300.158
60740,300.158
60750,300.158
60760,300.157
60770,300.157
60780,300.157
60790,300.156
60800,300.156
60810,300.156
60820,300.155
60830,300.155
60840,300.155
60850,300.154
60860,300.154
60870,300.154
60880,300.153
60890,300.153
60900,300.152
60910,300.152
60920,300.152
60930,300.151
60940,300.151
60950,300.151
60960,300.15
60970,300.15
60980,300.15
60990,300.149
61000,300.149
61010,300.149
61020,300.148
61030,300.148
61040,300.148
61050,300.147
61060,300.147
61070,300.147
61080,300.146
61090,300.146
61100,300.146
61110,300.145
61120,300.145
61130,300.145
61140,300.144
61150,300.144
61160,300.144
61170,300.144
61180,300.143
61190,300.143
61200,300.143
61210,300.142
61220,300.142
61230,300.142
61240,300.141
61250,300.141
61260,300.141
61270,300.14
61280,300.14
61290,300.14
61300,300.139
61310,300.139
61320,300.139
61330,300.138
61340,300.138
61350,300.138
61360,300.138
61370,300.137
61380,300.137
61390,300.137
61400,300.136
61410,300.136
61420,300.136
61430,300.135
61440,300.135
61450,300.135
61460,300.134
61470,300.134
61480,300.134
61490,300.134
61500,300.133
61510,300.133
61520,300.133
61530,300.132
61540,300.132
61550,300.132
61560,300.132
61570,300.131
61580,300.131
61590,300.131
61600,300.13
61610,300.13
61620,300.13
61630,300.129
61640,300.129
61650,300.129
61660,300.129
61670,300.128
61680,300.128
61690,300.128
61700,300.127
61710,300.127
61720,300.127
61730,300.127
61740,300.126
61750,300.126
61760,300.126
61770,300.125
61780,300.125
61790,300.125
61800,300.125
61810,300.124
61820,300.124
61830,300.124
61840,300.123
61850,300.123
61860,300.123
61870,300.123
61880,300.122
61890,300.122
61900,300.122
61910,300.122
61920,300.121
61930,300.121
61940,300.121
61950,300.12
61960,300.12
61970,300.12
61980,300.12
61990,300.119
62000,300.119
62010,300.119
62020,300.119
62030,300.118
62040,300.118
62050,300.118
62060,300.118
62070,300.117
62080,300.117
62090,300.117
62100,300.116
62110,300.116
62120,300.116
62130,300.116
62140,300.115
62150,300.115
62160,300.115
62170,300.115
62180,300.114
62190,300.114
62200,300.114
62210,300.114
62220,300.113
62230,300.113
62240,300.113
62250,300.113
62260,300.112
62270,300.112
62280,300.112
62290,300.112
62300,300.111
62310,300.111
62320,300.111
62330,300.111
62340,300.11
62350,300.11
62360,300.11
62370,300.11
62380,300.109
62390,300.109
62400,300.109
62410,300.109
62420,300.108
62430,300.108
62440,300.108
62450,300.108
62460,300.107
62470,300.107
62480,300.107
62490,300.107
62500,300.106
62510,300.106
62520,300.106
62530,300.106
62540,300.106
62550,300.105
62560,300.105
62570,300.105
62580,300.105
62590,300.104
62600,300.104
62610,300.104
62620,300.104
62630,300.103
62640,300.103
62650,300.103
62660,300.103
62670,300.103
62680,300.102
62690,300.102
62700,300.102
62710,300.102
62720,300.101
62730,300.101
62740,300.101
62750,300.101
62760,300.1
62770,300.1
62780,300.1
62790,300.1
62800,300.1
62810,300.099
62820,300.099
62830,300.099
62840,300.099
62850,300.098
62860,300.098
62870,300.098
62880,300.098
62890,300.098
62900,300.097
62910,300.097
62920,300.097
62930,300.097
62940,300.096
62950,300.096
62960,300.096
62970,300.096
62980,300.096
62990,300.095
63000,300.095
63010,300.095
63020,300.095
63030,300.095
63040,300.094
63050,300.094
63060,300.094
63070,300.094
63080,300.094
63090,300.093
63100,300.093
63110,300.093
63120,300.093
63130,300.092
63140,300.092
63150,300.092
63160,300.092
63170,300.092
63180,300.091
63190,300.091
63200,300.091
63210,300.091
63220,300.091
63230,300.09
63240,300.09
63250,300.09
63260,300.09
63270,300.09
63280,300.089
63290,300.089
63300,300.089
63310,300.089
63320,300.089
63330,300.088
63340,300.088
63350,300.088
63360,300.088
63370,300.088
63380,300.087
63390,300.087
63400,300.087
63410,300.087
63420,300.087
63430,300.086
63440,300.086
63450,300.086
63460,300.086
63470,300.086
63480,300.085
63490,300.085
63500,300.085
63510,300.085
63520,300.085
63530,300.085
63540,300.084
63550,300.084
63560,300.084
63570,300.084
63580,300.084
63590,300.083
63600,300.083
63610,300.083
63620,300.083
63630,300.083
63640,300.082
63650,300.082
63660,300.082
63670,300.082
63680,300.082
63690,300.082
63700,300.081
63710,300.081
63720,300.081
63730,300.081
63740,300.081
63750,300.08
63760,300.08
63770,300.08
63780,300.08
63790,300.08
63800,300.08
63810,300.079
63820,300.079
63830,300.079
63840,300.079
63850,300.079
63860,300.078
63870,300.078
63880,300.078
63890,300.078
63900,300.078
63910,300.078
63920,300.077
63930,300.077
63940,300.077
63950,300.077
63960,300.077
63970,300.077
63980,300.076
63990,300.076
64000,300.076
64010,300.076
64020,300.076
64030,300.076
64040,300.075
64050,300.075
64060,300.075
64070,300.075
64080,300.075
64090,300.075
64100,300.074
64110,300.074
64120,300.074
64130,300.074
64140,300.074
64150,300.074
64160,300.073
64170,300.073
64180,300.073
64190,300.073
64200,300.073
64210,300.073
64220,300.072
64230,300.072
64240,300.072
64250,300.072
64260,300.072
64270,300.072
64280,300.071
64290,300.071
64300,300.071
64310,300.071
64320,300.071
64330,300.071
64340,300.07
64350,300.07
64360,300.07
64370,300.07
64380,300.07
64390,300.07
64400,300.07
64410,300.069
64420,300.069
64430,300.069
64440,300.069
64450,300.069
64460,300.069
64470,300.068
64480,300.068
64490,300.068
64500,300.068
64510,300.068
64520,300.068
64530,300.068
64540,300.067
64550,300.067
64560,300.067
64570,300.067
64580,300.067
64590,300.067
64600,300.066
64610,300.066
64620,300.066
64630,300.066
64640,300.066
64650,300.066
64660,300.066
64670,300.065
64680,300.065
64690,300.065
64700,300.065
64710,300.065
64720,300.065
64730,300.065
64740,300.064
64750,300.064
64760,300.064
64770,300.064
64780,300.064
64790,300.064
64800,300.064
